mass (kg),autocorrelation,suitable habitat,run,ind,step length,divergence,x-position
0.001,0,0.05,5,76,0.0016142438281419036,1.7811111554251056,6.292710161084739
0.001,0,0.05,5,77,0.0016142438281419036,1.7811111554251056,5.093820416280435
0.001,0,0.05,5,78,0.0016142438281419036,1.7811111554251056,6.97163059061523
0.001,0,0.05,5,79,0.0016142438281419036,1.7811111554251056,5.79723841758229
0.001,0,0.05,5,80,0.0016142438281419036,1.7811111554251056,6.712266962996125
0.001,0,0.05,5,81,0.0016142438281419036,2.300312754484732,6.445901279210097
0.001,0,0.05,5,82,0.0016142438281419036,1.7811111554251056,5.79723841758229
0.001,0,0.05,5,83,0.0016142438281419036,1.7811111554251056,6.579793717836692
0.001,0,0.05,5,84,0.0016142438281419036,1.7811111554251056,6.712266962996125
0.001,0,0.05,5,85,0.0016142438281419036,2.300312754484732,5.967724011669919
0.001,0,0.05,5,86,0.0016142438281419036,1.7811111554251056,6.712266962996125
0.001,0,0.05,5,87,0.0016142438281419036,1.7811111554251056,5.79723841758229
0.001,0,0.05,5,88,0.0016142438281419036,1.7811111554251056,5.683229783373727
0.001,0,0.05,5,89,0.0016142438281419036,1.7811111554251056,6.712266962996125
0.001,0,0.05,5,90,0.0016142438281419036,2.797036576043683,5.79723841758229
0.001,0,0.05,5,91,0.0016142438281419036,1.7811111554251056,6.276591148294884
0.001,0,0.05,5,92,0.0016142438281419036,1.7811111554251056,6.292710161084739
0.001,0,0.05,5,93,0.0016142438281419036,1.7811111554251056,6.292710161084739
0.001,0,0.05,5,94,0.0016142438281419036,1.7811111554251056,5.920080968140007
0.001,0,0.05,5,95,0.0016142438281419036,1.7811111554251056,6.97163059061523
0.001,0,0.05,5,96,0.0016142438281419036,1.7811111554251056,5.737823130461848
0.001,0,0.05,5,97,0.0016142438281419036,1.7811111554251056,6.712266962996125
0.001,0,0.05,5,98,0.0016142438281419036,1.7811111554251056,5.542984099596632
0.001,0,0.05,5,99,0.0016142438281419036,1.7811111554251056,4.724642175398301
0.001,0,0.05,5,100,0.0016142438281419036,1.7811111554251056,6.97163059061523
0.001,0,0.05,6,1,0.0012335850954303673,0.28216809463342024,9.803091619336842
0.001,0,0.05,6,2,0.0012335850954303673,0.28216809463342024,8.493057237262603
0.001,0,0.05,6,3,0.0012335850954303673,0.6216978402501412,9.962084441218419
0.001,0,0.05,6,4,0.0012335850954303673,0.28216809463342024,9.033155163772273
0.001,0,0.05,6,5,0.0012335850954303673,0.6645479472007765,9.471687410851917
0.001,0,0.05,6,6,0.0012335850954303673,0.3438345512704609,9.422135635992106
0.001,0,0.05,6,7,0.0012335850954303673,0.28216809463342024,9.669552787411735
0.001,0,0.05,6,8,0.0012335850954303673,0.28216809463342024,9.612347754242613
0.001,0,0.05,6,9,0.0012335850954303673,0.28216809463342024,9.23484212583741
0.001,0,0.05,6,10,0.0012335850954303673,0.6645479472007765,9.109437846624552
0.001,0,0.05,6,11,0.0012335850954303673,0.5034705262124507,8.626484222078954
0.001,0,0.05,6,12,0.0012335850954303673,0.6645479472007765,8.36797414620895
0.001,0,0.05,6,13,0.0012335850954303673,0.28216809463342024,9.115697193952823
0.001,0,0.05,6,14,0.0012335850954303673,0.5034705262124507,8.626484222078954
0.001,0,0.05,6,15,0.0012335850954303673,0.28216809463342024,9.050304700669937
0.001,0,0.05,6,16,0.0012335850954303673,0.6645479472007765,9.13124511385355
0.001,0,0.05,6,17,0.0012335850954303673,0.28216809463342024,9.113195396471694
0.001,0,0.05,6,18,0.0012335850954303673,1.7070383100531494,9.34094832421081
0.001,0,0.05,6,19,0.0012335850954303673,0.28216809463342024,9.669552787411735
0.001,0,0.05,6,20,0.0012335850954303673,0.28216809463342024,8.385219425073025
0.001,0,0.05,6,21,0.0012335850954303673,0.28216809463342024,8.952376553740073
0.001,0,0.05,6,22,0.0012335850954303673,0.6645479472007765,8.564476190969264
0.001,0,0.05,6,23,0.0012335850954303673,0.28216809463342024,9.639524185714853
0.001,0,0.05,6,24,0.0012335850954303673,0.28216809463342024,9.727695769368003
0.001,0,0.05,6,25,0.0012335850954303673,0.28216809463342024,9.050304700669937
0.001,0,0.05,6,26,0.0012335850954303673,0.6216978402501412,9.962084441218419
0.001,0,0.05,6,27,0.0012335850954303673,0.28216809463342024,9.138686497516916
0.001,0,0.05,6,28,0.0012335850954303673,0.28216809463342024,8.990523095048166
0.001,0,0.05,6,29,0.0012335850954303673,0.5034705262124507,8.19575614563171
0.001,0,0.05,6,30,0.0012335850954303673,0.28216809463342024,8.940483862903461
0.001,0,0.05,6,31,0.0012335850954303673,0.28216809463342024,9.138686497516916
0.001,0,0.05,6,32,0.0012335850954303673,0.3438345512704609,9.337165893541894
0.001,0,0.05,6,33,0.0012335850954303673,0.28216809463342024,9.821297307763345
0.001,0,0.05,6,34,0.0012335850954303673,0.28216809463342024,7.204693924909398
0.001,0,0.05,6,35,0.0012335850954303673,0.28216809463342024,9.050304700669937
0.001,0,0.05,6,36,0.0012335850954303673,0.6216978402501412,9.962084441218419
0.001,0,0.05,6,37,0.0012335850954303673,0.28216809463342024,9.669552787411735
0.001,0,0.05,6,38,0.0012335850954303673,0.28216809463342024,9.050304700669937
0.001,0,0.05,6,39,0.0012335850954303673,0.28216809463342024,9.53256200289428
0.001,0,0.05,6,40,0.0012335850954303673,0.28216809463342024,8.990523095048166
0.001,0,0.05,6,41,0.0012335850954303673,0.28216809463342024,9.128677156202972
