mass (kg),autocorrelation,suitable habitat,run,ind,step length,divergence,x-position
0.001,1,0.5,1,91,0.6513231058098312,3.0888075081580006,58.87404285805519
0.001,1,0.5,1,92,0.6513231058098312,3.1012424169123918,77.86989475735878
0.001,1,0.5,1,93,0.6640650259382774,2.821424743900135,105.2292596895083
0.001,1,0.5,1,94,0.6513231058098312,2.697518166536628,102.7745172944914
0.001,1,0.5,1,95,0.6513231058098312,3.0888075081580006,119.31625392034789
0.001,1,0.5,1,96,0.6640650259382774,2.821424743900135,125.14290349908961
0.001,1,0.5,1,97,0.6513231058098312,3.0888075081580006,87.28159742565278
0.001,1,0.5,1,98,0.6513231058098312,3.0888075081580006,72.82578435681067
0.001,1,0.5,1,99,0.6513231058098312,3.0888075081580006,70.15769296668176
0.001,1,0.5,1,100,0.6640650259382774,2.821424743900135,62.005266958846086
0.001,1,0.5,2,1,0.5564231119026952,2.8565005726550226,104.20656995363308
0.001,1,0.5,2,2,0.5564231119026952,2.8565005726550226,73.36152373103825
0.001,1,0.5,2,3,0.5564231119026952,2.8565005726550226,62.990575593099706
0.001,1,0.5,2,4,0.5564231119026952,2.8565005726550226,85.8888501605053
0.001,1,0.5,2,5,0.5564231119026952,2.8565005726550226,128.49405240556973
0.001,1,0.5,2,6,0.5564231119026952,2.8565005726550226,51.71209936485209
0.001,1,0.5,2,7,0.5564231119026952,2.8565005726550226,44.57180060679084
0.001,1,0.5,2,8,0.5564231119026952,2.8565005726550226,37.90278558132521
0.001,1,0.5,2,9,0.5564231119026952,2.8565005726550226,46.54611085393286
0.001,1,0.5,2,10,0.5564231119026952,2.8565005726550226,94.33583650717644
0.001,1,0.5,2,11,0.5564231119026952,2.8565005726550226,59.88776352219451
0.001,1,0.5,2,12,0.5564231119026952,2.8565005726550226,57.18760064798444
0.001,1,0.5,2,13,0.5564231119026952,2.8565005726550226,45.02737475893373
0.001,1,0.5,2,14,0.5564231119026952,2.8565005726550226,78.92288027215776
0.001,1,0.5,2,15,0.5564231119026952,2.8565005726550226,129.35129949761142
0.001,1,0.5,2,16,0.5564231119026952,2.8565005726550226,70.85427947747296
0.001,1,0.5,2,17,0.5564231119026952,2.8565005726550226,62.282545098678824
0.001,1,0.5,2,18,0.5564231119026952,2.8565005726550226,96.54191113688763
0.001,1,0.5,2,19,0.5564231119026952,2.8565005726550226,119.64814444746179
0.001,1,0.5,2,20,0.5564231119026952,2.8565005726550226,84.63357786213749
0.001,1,0.5,2,21,0.5564231119026952,2.8565005726550226,58.774368719358726
0.001,1,0.5,2,22,0.5564231119026952,2.8565005726550226,70.05475740791528
0.001,1,0.5,2,23,0.5564231119026952,2.8565005726550226,126.72549712513785
0.001,1,0.5,2,24,0.5564231119026952,2.8565005726550226,92.87748555305393
0.001,1,0.5,2,25,0.5564231119026952,2.8565005726550226,104.77507936059868
0.001,1,0.5,2,26,0.5564231119026952,2.8565005726550226,99.69494365335196
0.001,1,0.5,2,27,0.5564231119026952,2.8565005726550226,112.7619954986732
0.001,1,0.5,2,28,9.540663596958641,2.8565005726550226,71.78400211709462
0.001,1,0.5,2,29,0.5564231119026952,2.8565005726550226,44.48067558772744
0.001,1,0.5,2,30,0.5564231119026952,2.8565005726550226,95.46858024883832
0.001,1,0.5,2,31,0.5564231119026952,2.8565005726550226,68.30920035873098
0.001,1,0.5,2,32,0.5564231119026952,2.8565005726550226,65.62649765139768
0.001,1,0.5,2,33,0.5564231119026952,2.8565005726550226,103.59760749355918
0.001,1,0.5,2,34,0.5564231119026952,2.8565005726550226,75.46024939103062
0.001,1,0.5,2,35,0.5564231119026952,2.8565005726550226,75.90106975726822
0.001,1,0.5,2,36,0.5564231119026952,2.8565005726550226,53.56647714671236
0.001,1,0.5,2,37,0.5564231119026952,2.8565005726550226,113.25766903663872
0.001,1,0.5,2,38,0.5564231119026952,2.8565005726550226,86.36479306336717
0.001,1,0.5,2,39,0.5564231119026952,2.8565005726550226,53.08143929741513
0.001,1,0.5,2,40,0.5564231119026952,2.8565005726550226,94.54777463062395
0.001,1,0.5,2,41,0.5564231119026952,2.8565005726550226,66.01404245802996
0.001,1,0.5,2,42,0.5564231119026952,2.8565005726550226,63.89720868188807
0.001,1,0.5,2,43,0.5564231119026952,2.8565005726550226,93.71733315000806
0.001,1,0.5,2,44,0.5564231119026952,2.8565005726550226,102.18212279653504
0.001,1,0.5,2,45,0.5564231119026952,2.8565005726550226,90.57631540111018
0.001,1,0.5,2,46,0.5564231119026952,2.8565005726550226,48.32209879224385
0.001,1,0.5,2,47,0.5564231119026952,2.8565005726550226,45.32228944052019
0.001,1,0.5,2,48,0.5564231119026952,2.8565005726550226,72.11925416314948
0.001,1,0.5,2,49,0.5564231119026952,2.8565005726550226,49.10166936922125
0.001,1,0.5,2,50,0.5564231119026952,2.8565005726550226,92.84759724593647
0.001,1,0.5,2,51,0.5564231119026952,2.8565005726550226,107.38645616747041
0.001,1,0.5,2,52,0.5564231119026952,2.8565005726550226,62.92756982335443
0.001,1,0.5,2,53,0.5564231119026952,2.8565005726550226,61.945677595842476
0.001,1,0.5,2,54,0.5564231119026952,2.8565005726550226,100.4795149660655
0.001,1,0.5,2,55,0.5564231119026952,2.8565005726550226,62.35819551200382
0.001,1,0.5,2,56,0.5564231119026952,2.8565005726550226,79.33104838910819
0.001,1,0.5,2,57,0.5564231119026952,2.8565005726550226,75.02381331641305
0.001,1,0.5,2,58,0.5564231119026952,2.8565005726550226,98.07659077900136
0.001,1,0.5,2,59,0.5564231119026952,2.8565005726550226,70.47179881965839
0.001,1,0.5,2,60,0.5564231119026952,2.8565005726550226,60.180693224324756
0.001,1,0.5,2,61,0.5564231119026952,2.8565005726550226,115.17271374861068
0.001,1,0.5,2,62,0.5564231119026952,2.8565005726550226,73.81987440794686
0.001,1,0.5,2,63,0.5564231119026952,2.8565005726550226,56.52650994811823
0.001,1,0.5,2,64,0.5564231119026952,2.8565005726550226,52.46644356722329
0.001,1,0.5,2,65,0.5564231119026952,2.8565005726550226,98.60163788851307
0.001,1,0.5,2,66,0.5564231119026952,2.8565005726550226,71.35168950367384
0.001,1,0.5,2,67,0.5564231119026952,2.8565005726550226,91.89280410933284
0.001,1,0.5,2,68,0.5564231119026952,2.8565005726550226,106.91935246676411
0.001,1,0.5,2,69,0.5564231119026952,2.8565005726550226,89.22480766880128
0.001,1,0.5,2,70,0.5564231119026952,2.8565005726550226,82.00578389455299
0.001,1,0.5,2,71,0.5564231119026952,2.8565005726550226,75.70252655411282
0.001,1,0.5,2,72,0.5564231119026952,2.8565005726550226,99.29159925033177
0.001,1,0.5,2,73,0.5564231119026952,2.8565005726550226,98.69508894153637
0.001,1,0.5,2,74,0.5564231119026952,2.8565005726550226,54.34766430797368
0.001,1,0.5,2,75,0.5564231119026952,2.8565005726550226,96.65296341720384
0.001,1,0.5,2,76,0.5564231119026952,2.8565005726550226,87.30909168942999
0.001,1,0.5,2,77,0.5564231119026952,2.8565005726550226,92.65984880630717
0.001,1,0.5,2,78,0.5564231119026952,2.8565005726550226,72.60171080402726
0.001,1,0.5,2,79,0.5564231119026952,2.8565005726550226,97.93665248371012
0.001,1,0.5,2,80,0.5564231119026952,2.8565005726550226,101.74984957717047
0.001,1,0.5,2,81,0.5564231119026952,2.8565005726550226,85.45626893657611
0.001,1,0.5,2,82,0.5564231119026952,2.8565005726550226,103.96743017280595
0.001,1,0.5,2,83,0.5564231119026952,2.8565005726550226,54.10671213222637
0.001,1,0.5,2,84,0.5564231119026952,2.8565005726550226,68.73478967282475
0.001,1,0.5,2,85,0.5564231119026952,2.8565005726550226,113.20377318423907
0.001,1,0.5,2,86,0.5564231119026952,2.8565005726550226,104.32255778397574
0.001,1,0.5,2,87,0.5564231119026952,2.8565005726550226,66.41006587948524
0.001,1,0.5,2,88,0.5564231119026952,2.8565005726550226,87.80237835350522
0.001,1,0.5,2,89,0.5564231119026952,2.8565005726550226,84.97009885733237
0.001,1,0.5,2,90,0.5564231119026952,2.8565005726550226,75.81492689593652
0.001,1,0.5,2,91,0.5564231119026952,2.8565005726550226,111.85488729482518
0.001,1,0.5,2,92,0.5564231119026952,2.8565005726550226,103.7610683618815
0.001,1,0.5,2,93,0.5564231119026952,2.8565005726550226,86.91230966813386
0.001,1,0.5,2,94,0.5564231119026952,2.8565005726550226,44.396097762118394
0.001,1,0.5,2,95,0.5564231119026952,2.8565005726550226,90.30360237522662
0.001,1,0.5,2,96,0.5564231119026952,2.8565005726550226,106.37147760893835
0.001,1,0.5,2,97,0.5564231119026952,2.8565005726550226,67.89544878365875
0.001,1,0.5,2,98,0.5564231119026952,2.8565005726550226,74.22570210897159
0.001,1,0.5,2,99,0.5564231119026952,2.8565005726550226,79.92579376244953
0.001,1,0.5,2,100,0.5564231119026952,2.8565005726550226,63.93037840023485
0.001,1,0.5,3,1,0.9163354882679231,3.1011007693857966,66.4907404592539
0.001,1,0.5,3,2,0.9163354882679231,3.1011007693857966,140.68015712932825
0.001,1,0.5,3,3,0.9163354882679231,3.1011007693857966,72.54544911234551
0.001,1,0.5,3,4,0.9163354882679231,3.1011007693857966,52.30450241119263
0.001,1,0.5,3,5,0.9163354882679231,3.1011007693857966,38.77665590215429
0.001,1,0.5,3,6,0.9163354882679231,3.1011007693857966,45.33449690048608
0.001,1,0.5,3,7,0.9163354882679231,3.1011007693857966,62.52629055590977
0.001,1,0.5,3,8,0.9163354882679231,3.1011007693857966,50.0947848478787
0.001,1,0.5,3,9,0.9163354882679231,3.1011007693857966,127.6436007933428
0.001,1,0.5,3,10,0.9163354882679231,3.1011007693857966,87.07036311182377
0.001,1,0.5,3,11,1.2151564953690142,3.1011007693857966,23.94111570248193
0.001,1,0.5,3,12,1.2151564953690142,3.1011007693857966,58.57071412192506
0.001,1,0.5,3,13,0.9163354882679231,3.1011007693857966,122.80498008824401
0.001,1,0.5,3,14,0.9163354882679231,3.1011007693857966,76.56230081325225
0.001,1,0.5,3,15,0.9163354882679231,3.1011007693857966,37.65624031418548
0.001,1,0.5,3,16,0.9163354882679231,3.1011007693857966,55.66946022508567
0.001,1,0.5,3,17,0.9163354882679231,3.1011007693857966,61.11703524905816
0.001,1,0.5,3,18,0.9163354882679231,3.1011007693857966,69.27338768371017
0.001,1,0.5,3,19,0.9163354882679231,3.1011007693857966,88.1642240166998
0.001,1,0.5,3,20,0.9163354882679231,3.1011007693857966,94.57808106146501
0.001,1,0.5,3,21,1.0453721172512265,3.1011007693857966,28.75541588619625
0.001,1,0.5,3,22,0.6634515090458004,3.1011007693857966,112.12345164990742
0.001,1,0.5,3,23,0.9163354882679231,2.8947854900217584,70.3177693243784
0.001,1,0.5,3,24,0.9163354882679231,3.1011007693857966,100.45994844932237
0.001,1,0.5,3,25,0.9163354882679231,3.1011007693857966,65.5341447644164
0.001,1,0.5,3,26,0.9163354882679231,3.1011007693857966,50.76801427661845
0.001,1,0.5,3,27,0.9163354882679231,3.1011007693857966,48.348019393444865
0.001,1,0.5,3,28,0.9163354882679231,3.1011007693857966,103.56444633912946
0.001,1,0.5,3,29,1.0453721172512265,3.1011007693857966,70.36940436768691
0.001,1,0.5,3,30,0.9163354882679231,3.1011007693857966,105.66281898851214
0.001,1,0.5,3,31,0.9163354882679231,3.1011007693857966,61.20855678995883
0.001,1,0.5,3,32,0.9163354882679231,3.1011007693857966,75.01439385713935
0.001,1,0.5,3,33,0.9163354882679231,3.1011007693857966,73.94742116810045
0.001,1,0.5,3,34,0.6634515090458004,3.1011007693857966,85.1896039300188
0.001,1,0.5,3,35,0.9163354882679231,3.1011007693857966,28.156777779267255
0.001,1,0.5,3,36,0.9163354882679231,3.1011007693857966,87.45462701915385
0.001,1,0.5,3,37,0.9163354882679231,0.9395028885993508,142.80991358552296
0.001,1,0.5,3,38,0.9163354882679231,3.1011007693857966,98.47840640764882
0.001,1,0.5,3,39,0.9163354882679231,3.1011007693857966,89.30692545904
0.001,1,0.5,3,40,0.9163354882679231,3.1011007693857966,120.43294537290596
0.001,1,0.5,3,41,8.803552749156713,3.1011007693857966,137.05150991159314
0.001,1,0.5,3,42,0.9163354882679231,3.1011007693857966,92.29315017561936
0.001,1,0.5,3,43,0.9163354882679231,3.1011007693857966,116.45848798381509
0.001,1,0.5,3,44,0.9163354882679231,3.1011007693857966,120.76886792724922
0.001,1,0.5,3,45,0.9163354882679231,3.1011007693857966,117.70453113285582
0.001,1,0.5,3,46,0.9163354882679231,3.1011007693857966,85.66671377668416
0.001,1,0.5,3,47,0.9163354882679231,3.1011007693857966,113.38713206334394
0.001,1,0.5,3,48,1.2151564953690142,3.1011007693857966,137.02301293865668
0.001,1,0.5,3,49,0.9163354882679231,3.1011007693857966,81.02352978408902
0.001,1,0.5,3,50,0.9163354882679231,3.1011007693857966,104.09888326453935
0.001,1,0.5,3,51,0.9163354882679231,3.1011007693857966,29.631218698082925
0.001,1,0.5,3,52,0.9163354882679231,3.1011007693857966,49.96143817276961
0.001,1,0.5,3,53,0.9163354882679231,3.1011007693857966,80.24311396563633
0.001,1,0.5,3,54,0.9163354882679231,3.1011007693857966,127.02861455657813
0.001,1,0.5,3,55,0.9163354882679231,3.1011007693857966,41.718946245013306
0.001,1,0.5,3,56,0.9163354882679231,3.1011007693857966,69.45922146552557
0.001,1,0.5,3,57,0.9163354882679231,3.1011007693857966,39.39941082479648
0.001,1,0.5,3,58,0.9163354882679231,3.1011007693857966,65.33912925575486
0.001,1,0.5,3,59,0.9163354882679231,3.1011007693857966,46.22143678288503
0.001,1,0.5,3,60,0.9163354882679231,3.1011007693857966,64.15326082940996
0.001,1,0.5,3,61,0.9163354882679231,3.1011007693857966,111.46219508453503
0.001,1,0.5,3,62,0.9163354882679231,3.1011007693857966,71.5295171825625
0.001,1,0.5,3,63,0.9163354882679231,3.1011007693857966,75.16377594300185
0.001,1,0.5,3,64,0.9163354882679231,3.1011007693857966,113.74690543245391
0.001,1,0.5,3,65,0.9163354882679231,3.1011007693857966,73.40577158857407
0.001,1,0.5,3,66,0.9163354882679231,3.1011007693857966,86.28563082826771
0.001,1,0.5,3,67,0.9163354882679231,3.1011007693857966,102.01094992198531
0.001,1,0.5,3,68,0.9163354882679231,3.1011007693857966,60.88843197834157
0.001,1,0.5,3,69,0.9163354882679231,3.1011007693857966,105.33551375962317
0.001,1,0.5,3,70,0.9163354882679231,3.1011007693857966,120.78358477817447
0.001,1,0.5,3,71,0.9163354882679231,3.1011007693857966,49.124922401065916
0.001,1,0.5,3,72,0.9163354882679231,3.1011007693857966,93.63508063869111
0.001,1,0.5,3,73,0.9163354882679231,3.1011007693857966,96.51411206409193
0.001,1,0.5,3,74,0.9163354882679231,3.1011007693857966,79.8132325484702
0.001,1,0.5,3,75,0.9163354882679231,3.1011007693857966,83.30339876553565
0.001,1,0.5,3,76,0.9163354882679231,3.1011007693857966,104.11851263871283
0.001,1,0.5,3,77,0.9163354882679231,3.1011007693857966,126.77717934586994
0.001,1,0.5,3,78,0.9163354882679231,3.1011007693857966,102.49303665991224
0.001,1,0.5,3,79,0.9163354882679231,3.1011007693857966,77.62742888372095
0.001,1,0.5,3,80,0.9163354882679231,3.1011007693857966,100.78842464439374
0.001,1,0.5,3,81,0.9163354882679231,3.1011007693857966,59.44042250199719
0.001,1,0.5,3,82,1.2151564953690142,3.1011007693857966,61.28537450788468
0.001,1,0.5,3,83,0.9163354882679231,3.1011007693857966,101.06070165615684
0.001,1,0.5,3,84,0.9163354882679231,3.1011007693857966,110.46851317375345
0.001,1,0.5,3,85,1.0453721172512265,3.1011007693857966,62.910148844101805
0.001,1,0.5,3,86,0.9163354882679231,3.1011007693857966,71.58706035608289
0.001,1,0.5,3,87,0.9163354882679231,3.1011007693857966,94.2797166614687
0.001,1,0.5,3,88,0.9163354882679231,3.1011007693857966,100.47545742824396
0.001,1,0.5,3,89,0.9163354882679231,1.9696148334067656,92.08766805570431
0.001,1,0.5,3,90,5.041408755692459,3.1011007693857966,113.08873425924752
0.001,1,0.5,3,91,0.9163354882679231,3.1011007693857966,92.01112953484366
0.001,1,0.5,3,92,0.9163354882679231,3.1011007693857966,66.4324409462674
0.001,1,0.5,3,93,0.9163354882679231,3.1011007693857966,122.54884167214045
0.001,1,0.5,3,94,0.9163354882679231,3.1011007693857966,87.34689540068827
0.001,1,0.5,3,95,0.9163354882679231,3.1011007693857966,102.73243311161698
0.001,1,0.5,3,96,0.9163354882679231,3.1011007693857966,112.44800796063063
0.001,1,0.5,3,97,0.9163354882679231,3.1011007693857966,96.00943347765075
0.001,1,0.5,3,98,0.9163354882679231,3.1011007693857966,87.75180717311865
0.001,1,0.5,3,99,0.9163354882679231,3.1011007693857966,51.18465256155273
0.001,1,0.5,3,100,0.9163354882679231,3.1011007693857966,89.50725133831236
0.001,1,0.5,4,1,0.9072902015043616,2.9768077409129043,38.995172759728746
0.001,1,0.5,4,2,0.9072902015043616,2.9768077409129043,84.20442886279372
0.001,1,0.5,4,3,0.9072902015043616,2.9768077409129043,103.9654218298189
0.001,1,0.5,4,4,0.9072902015043616,2.9768077409129043,67.86734854171559
0.001,1,0.5,4,5,0.9072902015043616,2.9768077409129043,40.69601786757358
0.001,1,0.5,4,6,0.9072902015043616,2.9768077409129043,62.54607219824263
0.001,1,0.5,4,7,0.9072902015043616,2.9768077409129043,107.59923751150691
0.001,1,0.5,4,8,0.9072902015043616,2.9768077409129043,102.81078138155007
0.001,1,0.5,4,9,0.9072902015043616,2.9768077409129043,35.41657267495463
0.001,1,0.5,4,10,0.9072902015043616,2.9768077409129043,72.86480934568036
0.001,1,0.5,4,11,0.9072902015043616,2.9768077409129043,81.25707478298351
0.001,1,0.5,4,12,0.9072902015043616,2.9768077409129043,37.24109359004767
0.001,1,0.5,4,13,0.9072902015043616,2.9768077409129043,101.4059892131473
0.001,1,0.5,4,14,0.9072902015043616,2.9768077409129043,131.38256897150794
0.001,1,0.5,4,15,0.9072902015043616,2.9768077409129043,74.08971980812605
0.001,1,0.5,4,16,0.9072902015043616,2.9768077409129043,83.16494995016174
0.001,1,0.5,4,17,0.9072902015043616,2.9768077409129043,79.60489642024754
0.001,1,0.5,4,18,0.9072902015043616,2.9768077409129043,106.3200042746251
0.001,1,0.5,4,19,0.9072902015043616,2.9768077409129043,92.69494692269676
0.001,1,0.5,4,20,0.9072902015043616,2.9768077409129043,47.09108318186317
0.001,1,0.5,4,21,0.9072902015043616,2.9768077409129043,82.71629950094551
0.001,1,0.5,4,22,0.9072902015043616,2.9768077409129043,73.37953342673217
0.001,1,0.5,4,23,0.9072902015043616,2.9768077409129043,72.01617328197162
0.001,1,0.5,4,24,0.9072902015043616,2.9768077409129043,89.91194255090996
0.001,1,0.5,4,25,0.9072902015043616,2.2676805536530824,51.63188146722228
0.001,1,0.5,4,26,0.9072902015043616,2.9768077409129043,73.14351273889298
0.001,1,0.5,4,27,0.9072902015043616,2.9768077409129043,80.68675457535633
0.001,1,0.5,4,28,0.9072902015043616,2.9768077409129043,123.72515537856872
0.001,1,0.5,4,29,0.9072902015043616,2.9768077409129043,45.19458159143182
0.001,1,0.5,4,30,0.9072902015043616,2.9768077409129043,68.56432582851562
0.001,1,0.5,4,31,0.9072902015043616,2.9768077409129043,58.41764997161302
0.001,1,0.5,4,32,0.9072902015043616,2.9768077409129043,121.40083098437022
0.001,1,0.5,4,33,0.9072902015043616,2.9768077409129043,99.50459541572523
0.001,1,0.5,4,34,0.9072902015043616,2.9768077409129043,56.35639950064103
0.001,1,0.5,4,35,7.395257909935636,2.9768077409129043,4.661229871911305
0.001,1,0.5,4,36,0.9072902015043616,2.9768077409129043,92.220191069706
0.001,1,0.5,4,37,0.9072902015043616,2.9768077409129043,115.81535900071026
0.001,1,0.5,4,38,0.9072902015043616,2.2676805536530824,62.71661658235631
0.001,1,0.5,4,39,0.9072902015043616,2.9768077409129043,74.76117148111437
0.001,1,0.5,4,40,0.9072902015043616,2.9768077409129043,50.334260306002705
0.001,1,0.5,4,41,0.9072902015043616,2.2676805536530824,58.60623469094794
0.001,1,0.5,4,42,0.9072902015043616,2.9768077409129043,82.44396545383137
0.001,1,0.5,4,43,0.9072902015043616,2.9768077409129043,48.01744616404835
0.001,1,0.5,4,44,0.9072902015043616,2.9768077409129043,69.2806391154144
0.001,1,0.5,4,45,0.9072902015043616,2.9768077409129043,34.84338390905474
0.001,1,0.5,4,46,0.5399209966491225,2.9768077409129043,36.38250155524507
0.001,1,0.5,4,47,0.9072902015043616,2.9768077409129043,63.85181520119064
0.001,1,0.5,4,48,0.9072902015043616,2.9768077409129043,81.38944810244529
0.001,1,0.5,4,49,0.9072902015043616,2.9768077409129043,67.14281995833356
0.001,1,0.5,4,50,0.9072902015043616,2.9768077409129043,69.53187961339042
0.001,1,0.5,4,51,0.9072902015043616,2.9768077409129043,80.68675457535633
0.001,1,0.5,4,52,0.9072902015043616,2.9768077409129043,112.64377484079272
0.001,1,0.5,4,53,0.9072902015043616,2.9768077409129043,37.27440911726337
0.001,1,0.5,4,54,0.9072902015043616,2.9768077409129043,80.68675457535633
0.001,1,0.5,4,55,0.9072902015043616,2.9768077409129043,61.455314169923916
0.001,1,0.5,4,56,0.9072902015043616,2.9768077409129043,81.72108183791066
0.001,1,0.5,4,57,0.9072902015043616,2.9768077409129043,52.88460218182069
0.001,1,0.5,4,58,0.9072902015043616,2.9768077409129043,85.48062485812699
0.001,1,0.5,4,59,0.9072902015043616,2.9768077409129043,52.41122098913765
0.001,1,0.5,4,60,0.9072902015043616,2.9768077409129043,54.29937760030005
0.001,1,0.5,4,61,1.1651564049678387,2.9241491190228754,55.2990198578065
0.001,1,0.5,4,62,0.9072902015043616,2.9768077409129043,51.94260217945144
0.001,1,0.5,4,63,0.9072902015043616,2.9768077409129043,82.69777758986635
0.001,1,0.5,4,64,0.9072902015043616,2.9768077409129043,66.23950190904377
0.001,1,0.5,4,65,1.1651564049678387,2.9241491190228754,41.48872035535419
0.001,1,0.5,4,66,0.9072902015043616,2.9768077409129043,56.71463136865731
0.001,1,0.5,4,67,0.9072902015043616,2.9768077409129043,42.37409605906049
0.001,1,0.5,4,68,0.9072902015043616,2.9768077409129043,80.68675457535633
0.001,1,0.5,4,69,0.9072902015043616,2.9768077409129043,65.45085988530673
0.001,1,0.5,4,70,0.9072902015043616,2.9768077409129043,68.81081586987138
0.001,1,0.5,4,71,0.9072902015043616,2.2676805536530824,60.06318383206509
0.001,1,0.5,4,72,0.9072902015043616,2.9768077409129043,74.15007812803307
0.001,1,0.5,4,73,0.9072902015043616,2.9768077409129043,78.8631089702587
0.001,1,0.5,4,74,0.9072902015043616,2.9768077409129043,86.65540090459984
0.001,1,0.5,4,75,0.9072902015043616,2.9768077409129043,81.13088880200627
0.001,1,0.5,4,76,8.788225519972345,2.9768077409129043,6.824085358972093
0.001,1,0.5,4,77,0.9072902015043616,2.9768077409129043,48.67826668308551
0.001,1,0.5,4,78,0.9072902015043616,2.9768077409129043,93.07913638542288
0.001,1,0.5,4,79,0.9072902015043616,2.9768077409129043,91.33221466975625
0.001,1,0.5,4,80,0.9072902015043616,2.2676805536530824,66.68706051341093
0.001,1,0.5,4,81,0.9072902015043616,2.9768077409129043,84.22570887032425
0.001,1,0.5,4,82,0.9072902015043616,2.9768077409129043,72.0277771390321
0.001,1,0.5,4,83,0.9072902015043616,2.9768077409129043,117.31973298353397
0.001,1,0.5,4,84,0.9072902015043616,2.9768077409129043,56.87684444838227
0.001,1,0.5,4,85,0.9072902015043616,2.9768077409129043,38.63347033802009
0.001,1,0.5,4,86,0.9072902015043616,2.9768077409129043,69.85639502277459
0.001,1,0.5,4,87,0.9072902015043616,2.9768077409129043,89.69201653590302
0.001,1,0.5,4,88,0.9072902015043616,2.9768077409129043,31.562984439234803
0.001,1,0.5,4,89,0.9072902015043616,2.9768077409129043,70.8659759307732
0.001,1,0.5,4,90,0.9072902015043616,2.9768077409129043,106.06979296444044
0.001,1,0.5,4,91,0.9072902015043616,2.9768077409129043,73.88455707925795
0.001,1,0.5,4,92,0.9072902015043616,2.9768077409129043,40.65641202196949
0.001,1,0.5,4,93,0.9072902015043616,2.9768077409129043,69.54234904535956
0.001,1,0.5,4,94,0.9072902015043616,2.9768077409129043,38.33103669379702
0.001,1,0.5,4,95,0.9072902015043616,2.9768077409129043,60.73431706931693
0.001,1,0.5,4,96,0.9072902015043616,2.9768077409129043,101.58513570986364
0.001,1,0.5,4,97,0.9072902015043616,2.9768077409129043,71.92927459947104
0.001,1,0.5,4,98,0.9072902015043616,2.9768077409129043,92.45767352318083
0.001,1,0.5,4,99,0.9072902015043616,2.9768077409129043,88.63319853475232
0.001,1,0.5,4,100,0.9072902015043616,2.9768077409129043,55.94585207278967
0.001,1,0.5,5,1,1.4520133863301,3.0918210135636874,53.070717592509205
0.001,1,0.5,5,2,1.4520133863301,3.0918210135636874,86.4486147838732
0.001,1,0.5,5,3,1.460960322186623,2.967508974177628,80.33116575094188
0.001,1,0.5,5,4,1.460960322186623,2.967508974177628,44.00273215484958
0.001,1,0.5,5,5,1.4520133863301,3.0918210135636874,81.50417183422647
0.001,1,0.5,5,6,1.460960322186623,2.967508974177628,72.61430831103502
0.001,1,0.5,5,7,1.460960322186623,2.967508974177628,37.24432223374931
0.001,1,0.5,5,8,1.4520133863301,3.0918210135636874,103.43684708849086
0.001,1,0.5,5,9,1.460960322186623,2.8959971262997133,116.85538016549268
0.001,1,0.5,5,10,1.4520133863301,3.0918210135636874,138.25494172967564
0.001,1,0.5,5,11,1.4520133863301,3.0918210135636874,98.34700405102905
0.001,1,0.5,5,12,1.460960322186623,2.967508974177628,78.70660707192863
0.001,1,0.5,5,13,1.4520133863301,3.0918210135636874,93.41340547251889
0.001,1,0.5,5,14,1.4520133863301,3.0918210135636874,101.89241804889781
0.001,1,0.5,5,15,1.4520133863301,3.0918210135636874,104.4652284530985
0.001,1,0.5,5,16,1.4520133863301,3.0918210135636874,71.04648409680647
0.001,1,0.5,5,17,1.460960322186623,2.967508974177628,84.03580047342066
0.001,1,0.5,5,18,1.4520133863301,3.0918210135636874,112.71237697588856
0.001,1,0.5,5,19,1.460960322186623,2.967508974177628,52.985626623230885
0.001,1,0.5,5,20,1.4520133863301,3.0918210135636874,99.51738424181163
0.001,1,0.5,5,21,1.460960322186623,2.8959971262997133,70.1104689097123
0.001,1,0.5,5,22,4.5882073923384725,2.967508974177628,58.99421378473859
0.001,1,0.5,5,23,1.4520133863301,3.0918210135636874,69.32965999448622
0.001,1,0.5,5,24,1.460960322186623,2.8959971262997133,87.16104973382052
0.001,1,0.5,5,25,1.4520133863301,3.0918210135636874,87.78665239841975
0.001,1,0.5,5,26,1.4520133863301,3.0918210135636874,73.0493153566615
0.001,1,0.5,5,27,1.460960322186623,2.8959971262997133,105.89061522515597
0.001,1,0.5,5,28,1.4520133863301,3.0918210135636874,21.211209075332473
0.001,1,0.5,5,29,1.460960322186623,2.967508974177628,57.93742241471144
0.001,1,0.5,5,30,1.460960322186623,2.967508974177628,56.94969975639511
0.001,1,0.5,5,31,1.460960322186623,2.967508974177628,46.85504623301391
0.001,1,0.5,5,32,1.4520133863301,3.0918210135636874,40.883069970032004
0.001,1,0.5,5,33,1.4520133863301,3.0918210135636874,97.83049821767894
0.001,1,0.5,5,34,1.4520133863301,3.0918210135636874,130.20338892473342
0.001,1,0.5,5,35,1.4520133863301,3.0918210135636874,93.61724450991566
0.001,1,0.5,5,36,1.4520133863301,3.0918210135636874,114.55878515836366
0.001,1,0.5,5,37,1.4520133863301,3.0918210135636874,61.58143920129414
0.001,1,0.5,5,38,1.4520133863301,3.0918210135636874,53.876730393164344
0.001,1,0.5,5,39,1.4520133863301,3.0918210135636874,90.05243783558119
0.001,1,0.5,5,40,1.4520133863301,3.0918210135636874,112.08454218406501
